BEACON,DAS,CRITERIA,ROPEN,RBALNO,LST_R_OPEN,RBAL,RLIMIT,TOPEN,TBALNO,MOF,RBAL_LIMIT,EQLIMIT,EQBAL,EQHIGHBAL,EQCURBAL,BCLIMIT,BCBAL,IHIGHBAL,ICURBAL,UNSECLIMIT,UNSECBAL,MTHIGHBAL,MTCURBAL,BCOPEN,YEARS_RES,CHILDREN,EST_INC,OWN_HOME,HOME_VALUE,HOME_INC,HOME_ED,PRCNT_WHIT,PRCNT_PROF,DOB_MONTH,DOB_YEAR,AGE_INFERR,SEX,MARRIED,BUYER
761,4,1,02,02,89,001936,017900,04,002018,149,00,,,,,017900,001936,,,,,056000,055467,,02,0,62499.50,0,092,046,130,99,35,,47,42,M,M,0 
741,184,1,09,06,05,002587,030622,08,012744,148,00,,,,,013500,001978,010995,010157,003500,000433,086500,085285,,04,1,87499.50,0,122,055,140,97,40,,52,42,M,M,0 
719,207,1,02,00,24,000000,006808,02,011842,189,00,,,,,006500,000000,027389,011842,,,116000,113000,,02,1,62499.50,0,067,020,120,82,20,,61,35,M,M,0 
748,222,1,02,02,42,002081,008662,04,002081,025,01,,,,,006900,000473,037488,024191,001762,001608,096200,093209,,01,0,87499.50,0,094,052,140,98,38,,37,57,M,U,0 
764,49,1,06,01,16,003701,015874,04,003976,221,01,,,,,010000,003701,,,,,088900,086434,,08,1,87499.50,0,116,065,140,99,41,,52,42,M,M,0 
746,153,1,03,02,05,002326,009062,03,002326,087,01,,,,,005000,000054,,,004000,002272,085600,084414,,00,1,87499.50,0,092,045,130,97,33,,60,35,M,M,0 
727,317,1,03,02,17,007599,011334,04,007599,229,02,,,,,007500,007365,,,,,046000,041258,,04,1,62499.50,0,096,051,140,99,46,,57,42,M,M,0 
776,90,1,04,03,13,000498,026100,04,000498,247,00,,,,,012100,000365,,,004000,000000,077000,051810,,02,0,87499.50,0,122,055,140,97,40,,38,57,M,U,0 
706,188,1,04,04,28,009961,019946,08,034018,256,03,,,,,005800,003553,031102,024002,014146,006408,062700,056164,,00,0,62499.50,0,066,030,120,96,27,,51,42,M,M,0 
724,353,1,09,08,03,003972,024786,10,004474,190,01,,,,,008238,001699,008018,000000,001190,000790,112000,105000,,05,0,62499.50,0,099,047,140,99,34,,48,42,M,U,0 
744,237,1,01,01,24,004483,006500,02,004483,211,01,,,,,006500,004483,016975,000000,,,079800,078210,,01,0,62499.50,0,079,046,120,98,25,,,42,M,M,0 
765,0,1,02,02,58,000582,011900,05,012162,245,00,,,,,009500,000549,034136,011580,,,018900,005313,,12,0,62499.50,0,091,046,140,99,34,,54,42,M,U,0 
778,180,1,00,00,,,,01,018699,130,00,,,,,,,019557,018699,,,,,,03,0,42999.50,0,099,047,140,99,34,,66,35,M,M,0 
789,146,1,03,01,04,000837,006664,04,063344,144,00,,,,,006600,000837,018917,005578,,,,,,07,0,62499.50,0,066,030,120,96,27,,51,42,M,M,0 
702,147,1,05,04,05,010100,022897,06,011191,229,02,,,,,009900,005181,012299,001091,005497,004919,065400,055542,,07,1,87499.50,0,128,045,140,96,33,,55,42,M,M,0 
769,72,1,03,02,20,000542,014120,03,008461,109,00,,,,,006800,000493,012669,007919,,,,,,04,1,62499.50,0,094,052,140,98,38,,51,42,M,M,0 
730,226,1,02,01,18,000793,007200,03,000843,089,00,,,,,007200,000793,,,,,061000,058638,,04,0,62499.50,0,091,047,130,98,38,,58,42,M,U,0 
750,365,1,01,01,59,000160,002200,02,003896,059,00,,,,,002200,000160,016362,003736,,,,,,06,0,42999.50,0,084,046,120,99,24,,70,35,M,M,0 
713,96,1,04,04,53,006099,011065,06,017032,273,01,,,,,,,012500,010933,005761,005424,069000,060692,,12,1,87499.50,0,081,042,140,96,40,,53,42,M,M,0 
704,199,1,07,04,04,002560,020609,05,016085,184,01,,,,,005000,000136,014803,013525,004709,002350,,,,10,0,62499.50,0,074,032,120,97,20,,,42,M,U,0 
761,178,1,02,01,03,000323,009600,02,006969,134,00,,,,,,,016734,006646,007500,000323,,,,12,0,62499.50,0,074,032,120,97,20,,57,42,F,U,0 
735,171,1,07,04,15,003886,023536,06,021117,189,00,,,,,018040,003886,027208,017231,,,140000,137000,,03,1,87499.50,0,122,055,140,97,40,,58,42,M,M,0 
714,221,1,04,04,10,010747,011806,05,015909,250,03,,,,,001000,001001,024013,005162,003506,003453,,,,07,0,62499.50,0,094,052,140,98,38,,,42,M,M,0 
734,113,1,03,02,03,002144,009100,02,002144,049,00,,,,,005000,002052,,,,,,,,01,0,87499.50,0,122,055,140,97,40,,,42,M,M,0 
766,96,1,02,01,15,002363,007814,02,002424,226,01,,,,,003500,000000,,,004314,002363,,,,04,1,87499.50,0,122,055,140,97,40,,52,42,M,U,0 
778,174,1,02,01,08,000062,000861,03,013160,115,00,,,,,000371,000062,013273,013098,000490,000000,093900,092261,,04,1,62499.50,0,096,051,140,99,46,,56,42,M,M,0 
752,89,1,05,04,11,001507,019183,04,001507,141,00,,,,,012000,001378,,,006500,000064,,,,03,1,87499.50,0,092,046,130,99,35,,62,35,M,M,0 
763,16,1,07,03,16,001318,012394,04,010845,082,00,,,,,005000,000000,010050,009527,005450,000973,,,,02,0,62499.50,0,092,045,130,97,33,,,42,M,U,0 
701,193,1,03,02,68,001192,004073,05,023767,133,01,,,,,,,031708,022575,001350,001009,123000,121000,,02,0,87499.50,0,072,035,120,94,31,,60,35,M,M,0 
721,237,1,02,02,02,006119,009400,03,021392,040,01,,,,,005800,005735,020075,015273,,,,,,03,1,87499.50,0,072,035,120,94,31,,61,35,M,U,0 
700,235,1,02,02,30,003097,012000,04,017582,119,00,,,,,012000,003097,017593,014485,,,,,,03,0,62499.50,0,066,030,120,96,27,,65,35,M,M,0 
749,176,1,02,02,34,001467,012500,04,068677,259,00,,,,,006500,000524,,,,,188000,182000,,03,0,87499.50,0,122,055,140,97,40,,54,42,M,M,0 
749,389,1,05,03,07,002578,018941,04,012903,152,01,,,,,017511,002225,015488,010325,000430,000353,,,,04,0,62499.50,0,094,052,140,98,38,,58,42,M,U,0 
774,126,1,05,01,04,000022,025200,03,007353,159,00,,,,,020200,000000,010107,007331,003000,000022,,,,06,0,62499.50,0,106,052,140,98,49,,55,42,M,U,0 
719,27,1,07,06,04,009548,030486,10,021977,103,01,,,,,022000,009166,018732,012351,,,060000,054473,,07,0,87499.50,0,096,051,140,99,46,,34,57,M,M,0 
732,183,1,04,02,06,001269,005079,04,001305,134,01,,,,,,,,,,,076500,069999,,02,0,87499.50,0,122,055,140,97,40,,35,57,M,U,0 
788,-76,1,02,00,99,000000,007540,05,007352,291,00,,,,,005200,000000,058861,035889,,,040000,013967,,15,0,62499.50,0,094,052,140,98,38,,,42,M,U,0 
743,297,1,05,05,33,003596,008947,09,012215,229,02,,,,,,,018942,008569,005456,002205,054000,051025,,03,0,87499.50,0,122,055,140,97,40,,41,57,M,U,0 
772,120,1,02,01,19,001237,006120,03,009682,144,00,,,,,006000,001237,011250,008445,,,068200,064366,,07,1,62499.50,0,083,037,120,99,23,,58,42,M,M,0 
766,158,1,02,01,92,000596,005400,03,013809,205,00,,,,,005100,000596,015015,013213,,,072300,067219,,07,0,62499.50,0,094,052,140,98,38,,57,42,M,U,0 
734,250,1,02,02,25,002888,016100,05,015572,106,00,,,,,006600,000133,016000,012684,009500,002755,075900,073788,,03,1,87499.50,0,100,050,120,99,31,,56,42,M,M,0 
779,5,1,01,01,13,000316,003000,02,000316,222,00,,,,,,,,,,,067850,063082,,01,0,62499.50,0,092,046,130,99,35,,53,42,M,M,0 
757,100,1,05,03,16,003409,022060,05,003438,207,00,,,,,016000,003397,,,,,,,,14,0,62499.50,0,092,046,130,99,35,,40,57,M,U,0 
719,412,1,02,01,17,002248,002800,04,027859,118,01,,,,,002800,002248,040682,025611,,,087450,084735,,03,0,42999.50,0,094,052,140,98,38,,61,35,M,M,0 
735,133,1,03,02,07,023263,036100,03,002631,399,01,,,,,006500,002631,,,,,063000,060019,,04,0,62499.50,0,081,042,140,96,40,,39,57,M,M,0 
717,366,1,04,03,16,018368,023199,07,026157,238,03,,,,,013500,013705,019000,007709,005499,004663,094584,093068,,05,1,62499.50,0,092,046,130,99,35,,54,42,M,U,0 
737,235,1,09,05,08,000291,032603,09,010843,140,00,,,,,023200,000181,013305,010530,001000,000000,194000,190000,,02,1,87499.50,0,092,045,130,97,33,,59,35,M,U,0 
739,274,1,03,02,17,008784,020200,04,015609,179,02,,,,,,,012600,006825,015000,008784,129000,127000,,04,1,87499.50,0,092,045,130,97,33,,58,42,M,U,0 
749,264,1,02,02,09,000998,001160,04,018321,108,02,,,,,001000,000915,021212,017323,000160,000083,075150,074457,,04,0,42999.50,0,081,028,120,97,16,,66,35,M,M,0 
725,73,1,05,04,11,005024,022095,05,005024,191,01,,,,,011363,000960,,,006032,004064,081000,078898,,05,0,87499.50,0,092,045,130,97,33,,60,35,M,M,0 
737,116,1,03,01,04,001413,005952,03,001413,110,00,,,,,,,,,005252,001413,085100,082928,,03,1,62499.50,0,094,052,140,98,38,,67,35,M,M,0 
749,85,1,01,01,47,002019,005700,02,002019,109,00,,,,,005700,002019,,,,,145000,143000,,00,0,87499.50,0,092,045,130,97,33,,64,35,M,M,0 
720,318,1,05,04,11,003741,011510,06,008230,506,01,,,,,003000,002845,006000,004489,001910,000353,125000,123000,,03,0,62499.50,0,094,052,140,98,38,,56,42,M,M,0 
749,39,1,02,01,26,000076,009272,05,011868,271,00,,,,,005600,000076,024550,011744,,,081000,076354,,07,0,62499.50,0,088,040,120,99,33,,47,42,M,M,0 
733,89,1,04,04,52,015396,030080,04,015396,159,02,,,,,017500,006827,,,007500,003481,,,,04,1,62499.50,0,081,042,140,96,40,,59,35,M,M,0 
743,52,1,07,04,09,001073,019849,06,005417,193,00,,,,,,,011205,004344,005000,000892,146000,143000,,05,0,87499.50,0,122,055,140,97,40,,54,42,M,M,0 
739,210,1,03,02,06,001034,008180,03,001034,085,00,,,,,,,,,,,155000,143000,,02,0,87499.50,0,122,055,140,97,40,,55,42,M,M,0 
766,94,1,02,02,34,001171,007032,03,008383,153,00,,,,,003000,000652,010900,007212,,,,,,08,1,62499.50,0,081,042,140,96,40,,54,42,M,M,0 
757,144,1,03,02,15,001669,017000,04,024517,096,00,,,,,005000,000774,,,008000,000895,062643,060625,,03,0,62499.50,0,083,037,120,99,23,,65,35,M,U,0 
767,47,1,04,02,19,001004,030288,04,001078,274,00,,,,,007000,000932,,,013500,000072,107000,091758,,,0,62499.50,0,116,044,120,99,24,,48,42,M,U,0 
763,191,1,01,01,19,000718,003700,02,010744,031,00,,,,,003700,000718,012000,010026,,,,,,03,0,87499.50,0,122,055,140,97,40,,58,42,M,U,0 
722,209,1,02,01,96,007005,014505,03,017029,190,01,,,,,014505,007005,038666,010024,,,180000,158000,,04,0,87499.50,0,122,055,140,97,40,,40,57,M,U,0 
713,337,1,05,04,07,007690,016600,07,030028,144,03,,,,,012000,004895,023397,022338,001000,000613,118000,116000,,04,1,42999.50,0,067,020,120,82,20,,62,35,M,U,0 
756,107,1,01,01,12,001993,005000,01,001993,208,00,,,,,005000,001993,,,,,,,,12,1,62499.50,0,083,037,120,99,23,,58,42,M,M,0 
735,357,1,01,01,12,005032,005669,04,010436,154,01,,,,,,,013875,005404,005669,005032,080200,078936,,04,0,62499.50,0,081,028,120,97,16,,63,35,M,M,0 
723,144,1,10,04,18,010072,019059,05,010072,128,02,,,,,,,,,015400,009935,116000,114000,,02,1,42999.50,0,092,045,130,97,33,,48,42,F,U,0 
766,122,1,05,04,09,001194,022190,05,001194,205,00,,,,,019000,001107,,,,,135000,105000,,07,1,87499.50,0,094,052,140,98,38,,,42,M,M,0 
739,165,1,01,01,51,000376,006500,04,104551,181,00,,,,,006500,000376,016144,004403,,,,,,07,1,87499.50,0,096,051,140,99,46,,51,42,M,M,0 
727,448,1,06,02,04,001688,033500,03,001688,168,00,,,,,015500,001688,,,016000,000000,060000,054240,,04,1,42999.50,0,128,045,140,96,33,,54,42,M,M,0 
789,132,1,02,01,21,000981,016500,02,000981,193,00,,,,,016500,000981,023454,000000,,,,,,04,1,87499.50,0,128,045,140,96,33,,59,35,M,M,0 
732,388,1,02,02,19,000962,005444,04,019516,118,00,,,,,004400,000815,020812,018554,,,,,,02,0,62499.50,0,088,040,120,99,33,,66,35,F,U,0 
737,271,1,03,02,09,005601,011853,04,009349,175,01,,,,,011853,005601,007000,003748,,,,,,04,0,62499.50,0,096,050,130,99,24,,56,42,M,M,0 
749,199,1,01,01,66,000269,005000,03,000649,180,00,,,,,005000,000269,000616,000330,,,,,,05,0,62499.50,0,099,047,140,99,34,,61,35,M,M,0 
777,91,1,01,01,24,000007,007000,01,000007,222,00,,,,,007000,000007,,,,,,,,03,0,62499.50,0,116,044,120,99,24,,,42,F,U,0 
738,50,1,04,03,09,003020,012186,04,008451,176,01,,,,,011000,002921,006400,005431,,,,,,01,0,62499.50,0,108,055,140,99,36,,,42,F,U,0 
787,238,1,04,02,12,000043,027200,02,000043,154,00,,,,,027200,000043,,,,,060300,000000,,04,0,87499.50,0,094,052,140,98,38,,37,57,M,M,0 
698,179,1,02,02,29,003910,007137,04,024323,128,01,,,,,006500,003621,035444,020413,,,,,,02,0,62499.50,0,094,052,140,98,38,,60,35,M,M,0 
759,269,1,02,02,08,000592,010000,02,000592,069,00,,,,,,,,,010000,000592,,,,02,0,42999.50,0,083,037,120,99,23,,64,35,M,U,0 
738,243,1,05,03,07,000884,010939,06,008418,182,01,,,,,002000,000814,014315,007491,008770,000011,090454,089202,,03,0,62499.50,0,094,052,140,98,38,,61,35,M,M,0 
738,352,1,01,01,58,002648,004627,03,010772,141,01,,,,,,,013928,008124,004627,002648,035500,023967,,01,1,87499.50,0,074,044,120,98,32,,39,57,M,M,0 
771,100,1,01,00,40,000000,000055,00,000000,001,00,,,,,,,,,,,,,,06,0,87499.50,0,116,065,140,99,41,,,42,M,M,0 
739,180,1,03,01,04,000086,005744,03,007582,094,00,,,,,005000,000086,015016,007496,,,090000,084312,,03,0,62499.50,0,092,045,130,97,33,,55,42,M,M,0 
759,140,1,01,01,53,000275,004900,02,000275,179,00,,,,,004900,000275,,,,,067450,066238,,03,0,42999.50,0,084,046,120,99,24,,53,42,M,M,0 
724,347,1,04,04,17,012962,032114,07,020400,148,02,,,,,032114,012962,017000,007438,,,093650,091182,,02,0,42999.50,0,092,045,130,97,33,,60,35,M,U,0 
769,57,1,01,01,99,002699,007500,03,008284,218,00,,,,,007500,002699,010711,005585,,,050200,048381,,11,1,62499.50,0,077,045,120,99,27,,52,42,M,M,0 
739,230,1,04,04,19,011638,024651,04,011638,358,02,,,,,009227,006795,,,009700,003008,,,,13,0,87499.50,0,091,047,130,98,38,,42,57,M,U,0 
753,44,1,06,02,04,001933,013230,02,001933,240,01,,,,,005000,000366,,,,,,,,13,0,62499.50,0,079,046,120,98,25,,,42,M,M,0 
726,188,1,02,02,66,004955,014515,07,034379,114,01,,,,,012000,002440,029150,026310,002515,002515,067677,066412,,02,0,62499.50,0,122,055,140,97,40,,62,35,M,U,0 
763,181,1,04,03,05,000925,024248,03,000925,115,00,,,,,019100,000925,,,,,,,,07,1,62499.50,0,092,046,130,99,35,,58,42,M,M,0 
752,201,1,04,01,20,000458,015339,04,002903,150,00,,,,,013300,000458,029340,002445,,,196000,179000,,04,0,62499.50,0,122,055,140,97,40,,58,42,M,M,0 
758,85,1,02,02,22,000381,006880,03,000381,144,00,,,,,005000,000326,,,001880,000055,150000,143000,,02,0,62499.50,0,092,045,130,97,33,,57,42,M,U,0 
752,178,1,04,02,04,001445,011776,04,008314,091,00,,,,,,,016542,006869,011700,001445,082142,079489,,03,0,62499.50,0,092,046,130,99,35,,67,35,M,U,0 
760,12,1,01,01,34,002288,007800,03,015639,145,00,,,,,007800,002288,019181,013351,,,135000,133000,,01,0,62499.50,0,100,050,120,99,31,,60,35,M,M,0 
722,303,1,08,04,05,006641,046736,07,024717,191,00,020000,003873,,,015000,000000,027161,017907,025194,004232,115000,113000,,03,0,87499.50,0,122,055,140,97,40,,56,42,M,U,0 
740,179,1,05,03,10,006161,022467,06,035051,122,00,,,,,009361,003704,,,012950,002457,105000,101000,,05,0,42999.50,0,096,051,140,99,46,,48,42,F,U,0 
774,-100,1,01,01,99,001871,005000,02,001871,108,00,,,,,005000,001871,,,,,070000,064626,,05,0,62499.50,0,116,044,120,99,24,,32,57,M,U,0 
775,33,1,04,03,09,000261,011672,03,000261,245,00,,,,,004944,000257,,,,,,,,02,0,87499.50,0,106,052,140,98,49,,,42,M,U,0 
749,219,1,02,01,29,001157,021750,04,020283,260,00,,,,,021750,001157,021837,019073,,,080000,070286,,08,1,87499.50,0,116,044,120,99,24,,51,42,M,M,0 
744,37,1,02,02,09,008741,017000,03,008741,220,01,,,,,003000,000835,,,014000,007906,057000,054044,,06,0,42999.50,0,099,047,140,99,34,,51,42,F,U,0 
766,242,1,02,00,05,000000,001081,00,000000,123,00,,,,,,,010965,000000,,,,,,03,1,62499.50,0,081,042,140,96,40,,63,35,M,M,0 
750,169,1,03,02,07,001341,011250,03,001391,155,00,,,,,007650,000464,,,,,,,,09,0,62499.50,0,072,035,120,94,31,,37,57,M,M,0 
713,232,1,03,03,14,007791,012000,05,024526,114,02,,,,,006000,004966,,,002000,000747,056000,045477,,05,1,62499.50,0,096,051,140,99,46,,57,42,M,U,0 
785,77,1,01,01,88,000313,014000,01,000313,234,00,,,,,,,,,,,,,,03,0,62499.50,0,072,035,120,99,23,,45,42,M,M,0 
701,241,1,03,03,09,013179,018498,05,030691,100,02,,,,,007900,007472,033948,017512,010598,005707,,,,00,0,42999.50,0,081,028,120,97,16,,68,35,M,M,0 
774,85,1,04,04,96,001960,021200,05,001960,191,00,,,,,008100,000580,,,013100,001380,065000,063413,,02,0,87499.50,0,096,051,140,99,46,,53,42,M,U,0 
760,268,1,01,01,67,000100,003700,03,009610,192,00,,,,,003700,000100,011808,009510,,,090022,087039,,00,0,42999.50,0,081,042,140,96,40,,57,42,M,U,0 
704,259,1,04,04,11,014187,023428,06,027155,180,01,,,,,008000,003938,027789,012968,011000,009242,063000,061419,,07,1,62499.50,0,073,034,120,98,24,,51,42,M,M,0 
750,35,1,04,04,14,003412,024000,05,005436,192,00,,,,,010400,001771,002496,002024,008600,001042,,,,13,1,62499.50,0,083,037,120,99,23,,,42,M,M,0 
766,109,1,06,05,11,000997,028855,07,012306,204,00,,,,,023347,000553,024205,011295,,,,,,15,0,62499.50,0,116,044,120,99,24,,,57,M,U,0 
767,110,1,06,03,29,001940,012557,06,008682,117,00,,,,,008000,001860,018000,006692,004000,000000,225000,204000,,02,0,62499.50,0,122,055,140,97,40,,56,42,M,M,0 
718,438,1,03,02,02,001296,002800,03,001296,073,01,,,,,002000,000767,011320,000000,,,080650,078746,,02,0,62499.50,0,083,037,120,99,23,,67,35,M,M,0 
771,183,1,05,02,17,000654,016900,07,052375,395,00,,,,,016900,000654,074084,051721,,,069800,066190,,03,0,62499.50,0,081,042,140,96,40,,,42,U,U,0 
733,37,1,07,04,20,011608,021454,05,011608,216,03,,,,,010929,009751,,,,,035800,025271,,14,0,87499.50,0,084,046,120,99,24,,52,42,M,U,0 
774,43,1,01,01,55,011397,022455,02,011397,377,01,,,,,,,026500,017142,,,026500,017142,,,0,87499.50,0,069,031,120,91,17,,,42,M,U,0 
712,156,1,06,05,11,009455,028362,06,009455,158,01,,,,,018300,007259,,,,,103000,092037,,07,0,87499.50,0,108,055,140,99,36,,,42,M,M,0 
737,240,1,03,01,02,003267,014267,04,025162,177,01,,,,,011000,000000,025698,021895,003267,003267,083200,082564,,06,1,87499.50,0,094,052,140,98,38,,62,35,M,M,0 
760,114,1,05,03,17,002726,015756,04,016500,100,01,,,,,006000,002203,036386,013774,,,,,,15,1,62499.50,0,066,030,120,96,27,,46,42,M,M,0 
768,93,1,02,01,36,001569,012932,04,012730,116,00,,,,,008000,001569,012000,011153,,,050100,046116,,03,1,42999.50,0,094,052,140,98,38,,62,35,M,M,0 
762,229,1,05,02,13,000691,027100,05,014898,124,00,,,,,027100,000691,018100,014207,,,150000,147000,,01,1,87499.50,0,092,045,130,97,33,,47,42,M,M,0 
778,42,1,04,02,08,000391,018017,05,000674,146,00,,,,,017517,000391,010000,000268,,,125000,122000,,05,0,87499.50,0,122,055,140,97,40,,46,42,M,M,0 
773,107,1,01,01,22,000730,010000,02,000730,115,00,,,,,,,,,010000,000730,100000,098556,,01,0,62499.50,0,106,052,140,98,49,,,42,M,M,0 
729,342,1,08,07,07,009494,028972,11,020947,200,03,,,,,012500,005214,028352,011427,011792,003977,,,,06,1,87499.50,0,096,051,140,99,46,,51,42,M,M,0 
776,182,1,01,01,99,000124,007500,02,096094,191,00,,,,,007500,000124,,,,,,,,06,0,62499.50,0,100,050,120,99,31,,,42,M,M,0 
716,124,1,05,05,09,001015,007596,09,011367,080,02,,,,,,,004102,002804,004900,000497,,,,03,0,42999.50,0,084,046,120,99,24,,70,35,F,U,0 
714,229,1,08,05,04,004496,023295,11,018955,118,01,,,,,005000,003098,029411,014066,000760,000031,103000,100000,,04,1,87499.50,0,122,055,140,97,40,,59,35,M,M,0 
774,179,1,04,01,18,000104,020290,04,003063,197,00,,,,,008500,000104,003010,002926,010000,000000,116000,113000,,04,0,87499.50,0,122,055,140,97,40,,43,57,F,U,0 
720,210,1,03,02,08,001188,002861,03,001188,143,02,,,,,001271,001138,001378,000000,,,084900,083059,,02,0,62499.50,0,069,031,120,91,17,,,42,M,U,0 
702,134,1,06,06,51,023837,035595,08,044675,284,04,,,,,021400,010708,024236,020838,011235,011019,165000,162000,,04,1,87499.50,0,122,055,140,97,40,,47,42,M,M,0 
733,304,1,05,02,03,004309,028564,03,004309,372,00,,,,,018500,004076,,,,,061250,053549,,09,1,42999.50,0,088,040,120,99,33,,,42,M,M,0 
773,102,1,03,01,13,000032,017800,04,003439,205,00,,,,,007500,000032,010000,003407,,,127000,118000,,04,0,87499.50,0,122,055,140,97,40,,47,42,M,U,0 
780,201,1,02,01,15,000032,010950,03,051938,177,00,,,030103,026821,,,050065,025085,010000,000032,,,,02,1,87499.50,0,092,045,130,97,33,,60,35,M,U,0 
722,211,1,09,08,10,022277,034677,11,025489,262,05,,,,,008863,008580,016500,003172,004012,003332,055500,044687,,15,1,42999.50,0,084,046,120,99,24,,51,42,M,M,0 
716,352,1,03,01,02,003514,017000,02,003526,134,01,,,,,010000,000000,,,007000,003514,,,,06,1,42999.50,0,099,047,140,99,34,,,42,M,U,0 
718,330,1,04,03,05,002998,010802,08,141232,227,01,,,,,005000,000998,030044,011163,005802,002000,,,,02,0,87499.50,0,122,055,140,97,40,,53,42,M,M,0 
775,193,1,06,02,47,000568,020426,03,000568,173,00,,,,,015500,000568,,,,,,,,04,0,42999.50,0,091,047,130,98,38,,54,42,F,U,0 
696,195,1,06,05,06,013688,016056,07,026229,123,04,,,,,011000,010028,019806,012541,002320,002305,,,,02,0,87499.50,0,092,045,130,97,33,,48,42,M,M,0 
725,156,1,04,04,04,001666,006266,06,014838,112,01,,,,,002000,000670,019774,013172,004266,000996,140000,123000,,05,1,87499.50,0,116,044,120,99,24,,62,35,M,M,0 
748,243,1,04,02,06,001703,013141,04,016085,128,00,,,,,008501,001538,020545,014382,000940,000165,090306,087567,,03,0,87499.50,0,092,045,130,97,33,,63,35,M,U,0 
761,191,1,01,01,08,000883,003179,03,006483,149,00,,,,,003179,000883,014331,005600,,,110000,102000,,04,1,62499.50,0,083,037,120,99,23,,,42,M,M,0 
779,265,1,01,00,29,000000,003000,01,000366,075,00,,,,,003000,000000,002000,000366,,,,,,05,0,62499.50,0,092,046,130,99,35,,,42,F,U,0 
721,377,1,03,03,73,008981,013723,05,030827,123,01,,,,,009500,007502,040034,021846,,,114000,110000,,04,1,87499.50,0,122,055,140,97,40,,57,42,M,U,0 
777,47,1,01,01,56,000486,008500,02,007219,225,00,,,,,008500,000486,010000,006733,,,,,,04,0,62499.50,0,081,042,140,96,40,,,42,M,U,0 
763,212,1,04,02,11,001018,014907,05,007640,254,00,,,,,012000,000887,009165,006586,000000,000000,065000,059484,,06,0,87499.50,0,128,045,140,96,33,,48,42,M,M,0 
784,149,1,06,02,05,000283,013977,04,011680,044,00,,,,,010700,000233,012000,011397,,,081000,079521,,03,0,62499.50,0,096,051,140,99,46,,60,35,M,U,0 
773,86,1,02,01,99,000158,001981,02,000347,420,00,,,,,,,,,,,,,,00,0,87499.50,0,122,055,140,97,40,,33,57,M,U,0 
783,20,1,00,00,,,,03,089516,197,00,,,,,,,027015,018919,,,,,,07,0,87499.50,0,092,046,130,99,35,,39,57,M,U,0 
776,91,1,02,01,16,000046,001324,01,000046,134,00,,,,,,,,,,,,,,,0,42999.50,0,106,052,140,98,49,,,42,M,U,0 
781,-14,1,02,01,99,000736,007753,02,000736,160,00,,,,,007500,000736,,,,,069862,065446,,10,1,62499.50,0,081,042,140,96,40,,,42,M,U,0 
740,-8,1,04,04,37,004431,018496,06,004649,139,00,,,,,015500,004321,008000,000218,,,066500,061466,,07,0,87499.50,0,106,052,140,98,49,,47,42,M,M,0 
755,152,1,03,02,04,002408,009992,05,003352,224,00,,,,,002742,000000,,,,,050000,042210,,,0,62499.50,0,084,046,120,99,24,,,42,F,U,0 
728,101,1,04,02,07,003200,020851,05,012716,150,01,,,,,,,014735,009516,009048,000000,038800,036640,,04,0,87499.50,0,072,035,120,94,31,,53,42,M,M,0 
738,476,1,01,01,48,003815,005900,04,035469,148,01,,,,,005900,003815,033090,031654,,,098000,095441,,03,0,62499.50,0,069,031,120,91,17,,,42,M,U,0 
782,54,1,02,01,18,000015,001919,02,000015,179,00,,,,,001919,000015,,,,,111000,100000,,07,1,62499.50,0,094,052,140,98,38,,,42,M,M,0 
738,276,1,02,02,45,009270,016600,04,015344,147,01,,,,,007800,005909,012015,006074,008800,003361,146000,142000,,03,1,87499.50,0,122,055,140,97,40,,49,42,M,U,0 
765,9,1,01,01,37,002082,006000,04,002259,141,00,,,,,006000,002082,,,,,080000,076099,,02,1,62499.50,0,096,050,130,99,24,,56,42,M,M,0 
761,51,1,03,02,30,001908,013742,03,001908,197,00,,,,,002538,001001,,,011000,000907,192000,189000,,01,0,87499.50,0,122,055,140,97,40,,44,57,M,M,0 
